OriginID,BranchID,prob,expected_cust,distance_km,StoreAttr
355,12,5.7982287659606084e-05,0.2646311608784422,316.833732802187,68483.0
355,13,0.0011702948401563851,5.341225650473741,76.93870809683389,108180.0
355,14,0.0017039564514790418,7.776857244550347,53.812664626449966,82764.0
355,15,5.3577020056487035e-05,0.24452551953780682,360.91867263243523,80003.0
356,1,0.030551966810562263,109.89542461759245,22.14973961738984,239199.0
356,2,0.014089717885559438,50.6807152343573,37.11163682980346,279304.0
356,3,0.1697730026565111,610.6734905554704,7.688706064297876,197907.0
356,4,0.7023231388945667,2526.2563306037564,3.518028122563953,200416.0
356,5,0.051394977495251744,184.86773405042052,15.975789043432746,223465.0
356,6,0.010214036025872552,36.73988758506357,27.92595155583709,121358.0
356,7,0.0070937039492178595,25.516053105336642,38.39384046636023,149486.0
356,8,0.002024850083266515,7.283385749509655,69.19673827895589,123198.0
356,9,0.005731492482582141,20.616178459847962,49.17798813133069,188587.0
356,10,0.002042093697770504,7.345411030880504,60.18462654859063,96651.0
356,11,0.000332983361439484,1.197741151097824,150.15151512329996,81702.0
356,12,7.488237500185819e-05,0.26935190288168387,311.8676165127766,68483.0
356,13,0.0016791900029028298,6.040046440441479,71.43048484682437,108180.0
356,14,0.002608194420840144,9.381675331761997,48.19754489139252,82764.0
356,15,6.576985865497744e-05,0.23657418158195387,365.4183824276622,80003.0
357,1,0.09231534659306655,1436.7037390278947,42.793682367076805,239199.0
357,2,0.22575547958245273,3513.432528741712,28.380525752193975,279304.0
357,3,0.04502241094470817,700.6837815324933,57.39918733796204,197907.0
357,4,0.034510541074783914,537.087550746862,67.0037632987716,200416.0
357,5,0.03887045905623948,604.940954292255,66.62847510143217,223465.0
357,6,0.04735620068150047,737.0045512061918,42.532056566864064,121358.0
357,7,0.1328931716295262,2068.2164300703166,26.91864617888606,149486.0
357,8,0.34621698011220137,5388.17486148619,14.20243801234378,123198.0
357,9,0.013337477448212372,207.57116152652915,109.84942025275232,188587.0
357,10,0.009239028667047771,143.78700314526446,92.91778984739429,96651.0
357,11,0.0017397633012075071,27.075936256692433,213.99881220663377,81702.0
357,12,0.0005307678631436981,8.260340254105374,375.2014374429062,68483.0
357,13,0.005419361849813743,84.34152846865128,133.04489005326334,108180.0
357,14,0.0058723851655131,91.39193033088037,109.65130799701532,82764.0
357,15,0.0009206260305828553,14.327702913960977,301.2316006620458,80003.0
358,1,0.09273252462898197,1193.653057024256,18.68437720287659,239199.0
358,2,0.03890144128112089,500.7393521705881,32.99664933549004,279304.0
358,3,0.4693062767678497,6040.910394555761,6.83158837906067,197907.0
358,4,0.2801661099548355,3606.2981673386425,9.162803144275594,200416.0
358,5,0.05016718431732928,645.7519965326625,25.309940919382054,223465.0
358,6,0.019237043565028665,247.61922476904897,30.708454724774892,121358.0
358,7,0.016834860825180924,216.69832854172884,37.130965783993375,149486.0
358,8,0.005177538348101811,66.64527361676652,64.20423239422311,123198.0
358,9,0.012903106172434915,166.08878265158222,48.974857901328036,188587.0
358,10,0.005962018503920326,76.74310218246244,51.8765054420769,96651.0
358,11,0.0006985886927944161,8.992233653649723,155.506102722417,81702.0
358,12,0.0001620587883787224,2.0860207240109148,317.4617133926289,68483.0
358,13,0.003147699298029956,40.51718536424159,78.75372524807526,108180.0
358,14,0.004453402436054607,57.3241961568949,55.96743890109003,82764.0
358,15,0.00015014641995819144,1.9326847177018402,361.09818153341286,80003.0
359,1,0.10277821091738838,1414.8448514887684,32.32858639987877,239199.0
359,2,0.3676503450196338,5061.074649540279,17.35667948194862,279304.0
359,3,0.04325465896657778,595.4436353339097,47.06316560150815,197907.0
359,4,0.0313060585381945,430.9592018367855,56.71830060179206,200416.0
